type	entity
ORGANIZATION	Oxford
PERSON	Dan Holloway
PERSON	Stephen Harris
LOCATION	Oxford Botanic Gardens
ORGANIZATION	CBT
ORGANIZATION	Omega
ORGANIZATION	Smart Oxford
PERSON	Tamsin Mather
PERSON	Tarr
ORGANIZATION	OurWorldInData
PERSON	Quantum Ballerina
PERSON	Jim Naismith
ORGANIZATION	Oxford
ORGANIZATION	University
PERSON	Mitchell
PERSON	Emma
PERSON	Mitchell
PERSON	Rick Astley
PERSON	Mitchell Burke
LOCATION	UK
PERSON	Zika
ORGANIZATION	Oxford
LOCATION	Germany
LOCATION	Bonn
PERSON	Beethoven
PERSON	Nick Hankins
PERSON	Biggar
PERSON	Graeme Inspirational
ORGANIZATION	Oxford
PERSON	Laura
PERSON	Sally Maitlis
LOCATION	UK
ORGANIZATION	Oxford
LOCATION	UK
LOCATION	Africa
ORGANIZATION	Oxford University
ORGANIZATION	Wadham College UniofOxford
ORGANIZATION	Oxford
ORGANIZATION	OxOutreach Chapel Sun Apple
LOCATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	Oxford
PERSON	Edmund Spenser
ORGANIZATION	UniofOxford KingsCollegeLon
LOCATION	NewYork
ORGANIZATION	Oxford University
ORGANIZATION	UniofOxford
ORGANIZATION	Smart Oxford
ORGANIZATION	University of Oxford
ORGANIZATION	Royal Society
ORGANIZATION	BigData PhilipHammondUK
LOCATION	Oxford
PERSON	Carol Robinson
ORGANIZATION	SmartSanta Twitter
ORGANIZATION	UN
ORGANIZATION	University
ORGANIZATION	UN
ORGANIZATION	University
PERSON	Li Ka Shing Mr Robertson
ORGANIZATION	University
ORGANIZATION	University
PERSON	Susan Jebb Book
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	Oxford
LOCATION	Oxford
PERSON	William Dobson
ORGANIZATION	University
ORGANIZATION	OxMusicFaculty Oxford Music Faculty
ORGANIZATION	Guardian University League
ORGANIZATION	Oxford
LOCATION	Britain
LOCATION	UK
ORGANIZATION	Lloyds
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
ORGANIZATION	University
PERSON	Shakespeare
PERSON	Marcus Aurelius
LOCATION	Oxford Smart City
PERSON	Bryce KenyonCollege
PERSON	MuseeLouvre
ORGANIZATION	UniofOxford Disability
PERSON	David Prout
ORGANIZATION	Sturgeon
PERSON	Marco Springmann
ORGANIZATION	Sturgeon
PERSON	Samuel Pepys
LOCATION	Oxford
PERSON	Brea Soud
ORGANIZATION	Facebook
ORGANIZATION	Facebook
ORGANIZATION	Oxford
ORGANIZATION	Facebook
ORGANIZATION	Worldwide Oxford Smart City
ORGANIZATION	Facebook
ORGANIZATION	Telegraph
PERSON	Amy Dickman
ORGANIZATION	African Lions
PERSON	Patten
ORGANIZATION	Wikipedia
ORGANIZATION	Facebook
PERSON	Irene Tracey
ORGANIZATION	W Birds
PERSON	Inamori
ORGANIZATION	Society of Greed
ORGANIZATION	Society of Altruism
ORGANIZATION	UniofOxford
LOCATION	Oxford
LOCATION	Wales
ORGANIZATION	Oxford
LOCATION	Oxford
LOCATION	Hungary
ORGANIZATION	Central European University
PERSON	Carlos Vargas Silva
PERSON	Robert McNeil
PERSON	Petra Schleiter
LOCATION	Oxford
LOCATION	Chechnya
ORGANIZATION	Oxford
PERSON	Murphy
ORGANIZATION	NF16SK1JIA RT
PERSON	Jeremy Howick
LOCATION	Mansfield
ORGANIZATION	feWrRFuL2g RT UnivOxford Oxford Vaccine Group
LOCATION	Hertford
ORGANIZATION	Oxford
PERSON	Elias Ashmole
ORGANIZATION	Jun RT
LOCATION	Earth
PERSON	Archie Brown
LOCATION	Edinburgh
ORGANIZATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	Oxford
LOCATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	Oxford
LOCATION	Oxford
PERSON	Helen Watanabe O Kelly
ORGANIZATION	AshmoleanMuseum
LOCATION	UK
PERSON	Roger Bannister
ORGANIZATION	Oxford
ORGANIZATION	Univ Oxford
ORGANIZATION	DegastoPicasso Exhibition Event
PERSON	Laszlo von Dohnanyi
PERSON	HertfordCollege Simpkin
PERSON	Rosalind Franklin
ORGANIZATION	OxHumanities Innovation Challenge
LOCATION	Oxford
PERSON	Elias Ashmole
PERSON	Hadas Mandel
PERSON	Joe Hill
ORGANIZATION	Pembroke s Career Development Fellow
LOCATION	China
PERSON	Gerard Manley Hopkins
PERSON	Victoria Frankenstein
ORGANIZATION	UniofOxford RT
LOCATION	UK
LOCATION	UK
PERSON	Paul Newman
ORGANIZATION	Oxford
ORGANIZATION	Matt Greenwood Travel Scholarships
ORGANIZATION	Oxford
PERSON	Sarah Harper
ORGANIZATION	BernardoGrando Oxford
ORGANIZATION	Kirathehandman Oxford
ORGANIZATION	PrisonPlanet Oxford
ORGANIZATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	Oxford
ORGANIZATION	Alex_Winstone Oxford
ORGANIZATION	Telegraph Oxford
ORGANIZATION	YourAnonNews Oxford
ORGANIZATION	StefanMolyneux Oxford
ORGANIZATION	HuffPostUK Oxford
ORGANIZATION	Oxford
ORGANIZATION	KatTimpf Oxford
ORGANIZATION	Oxford
ORGANIZATION	Trina_UK Autism Oxford
ORGANIZATION	Oxford
ORGANIZATION	MikeVarkerVA Oxford
PERSON	Philipp Gr
ORGANIZATION	Oxford
ORGANIZATION	Cassini
PERSON	Paul Newman
ORGANIZATION	Oxford University Images Oxfordshire History Cent
PERSON	UniofOxford OxfordMedSci
LOCATION	UK
LOCATION	Oriel Street
ORGANIZATION	Development Office
PERSON	Chris Lowther
LOCATION	Chechnya
PERSON	Jessica Goodman OxfordModLangs
ORGANIZATION	St Edmund Hall
LOCATION	China
PERSON	Samuel Johnson
ORGANIZATION	PembrokeChallenge UniofO RT
ORGANIZATION	Oxford Alumni
LOCATION	Cambridge
ORGANIZATION	Oxford
LOCATION	UK
PERSON	Elias Ashmole
ORGANIZATION	Oxford RT
LOCATION	Oxford
PERSON	Bob
ORGANIZATION	Lincoln College
PERSON	Vinesh Rajapul Read
ORGANIZATION	Wikipedia
ORGANIZATION	Oriel
LOCATION	Europe
